Customer ID,last_purchase,frequency,monetary,recency,R_score,F_score,M_score,RFM_score,segment
15683,2010-08-23 12:01:00,1,330.79,109,2,1,2,212,At Risk
15684,2010-06-10 18:51:00,3,173.95,183,1,3,1,131,Lost
15685,2010-09-15 13:43:00,1,55.980000000000004,86,2,1,1,211,At Risk
15686,2010-10-15 13:50:00,1,90.0,56,2,1,1,211,At Risk
15688,2010-10-17 12:06:00,1,190.57,54,2,1,1,211,At Risk
15689,2010-04-01 09:53:00,1,266.93,253,1,1,1,111,Lost
15691,2010-11-10 12:26:00,3,434.5,30,3,3,2,332,Loyal
15693,2010-02-18 14:37:00,1,37.5,295,1,1,1,111,Lost
15694,2010-12-09 09:30:00,12,4331.41,1,4,4,4,444,Champion
15695,2010-04-21 10:36:00,2,721.0600000000001,233,1,2,3,123,Lost
15696,2010-10-12 10:24:00,5,1170.1100000000001,59,2,4,3,243,Potential Loyalist
15697,2010-01-19 09:10:00,1,246.75,325,1,1,1,111,Lost
15698,2010-03-25 17:38:00,1,46.2,260,1,1,1,111,Lost
15702,2010-08-20 14:50:00,2,140.39,112,2,2,1,221,Potential Loyalist
15704,2010-07-25 15:00:00,2,1524.3400000000001,138,1,2,3,123,Lost
15708,2010-12-05 11:12:00,3,1014.48,5,4,3,3,433,Champion
15709,2010-04-29 18:31:00,1,194.6,225,1,1,1,111,Lost
15710,2010-10-18 17:05:00,1,898.87,53,3,1,3,313,New Customer
15711,2010-06-01 12:14:00,2,420.25,192,1,2,2,122,Lost
15712,2010-11-25 18:04:00,7,2400.05,15,4,4,4,444,Champion
15713,2010-12-08 15:16:00,3,654.09,2,4,3,2,432,Loyal
15714,2010-09-12 14:22:00,3,453.93,89,2,3,2,232,Potential Loyalist
15715,2010-06-02 09:56:00,5,658.02,191,1,4,2,142,Lost
15716,2010-12-05 12:26:00,8,1938.0,5,4,4,4,444,Champion
15717,2010-10-14 18:02:00,4,456.70000000000005,57,2,3,2,232,Potential Loyalist
15718,2010-06-17 16:20:00,1,293.79,176,1,1,1,111,Lost
15719,2010-11-23 13:07:00,18,5177.45,17,4,4,4,444,Champion
15720,2010-06-07 15:40:00,1,143.19,186,1,1,1,111,Lost
15722,2010-09-20 16:48:00,6,3035.54,81,2,4,4,244,Potential Loyalist
15723,2010-10-24 12:44:00,3,744.55,47,3,3,3,333,Champion
15724,2010-11-04 10:22:00,1,92.6,36,3,1,1,311,New Customer
15726,2010-11-14 16:12:00,1,321.91,26,3,1,2,312,New Customer
15727,2010-11-17 13:49:00,8,4266.55,23,3,4,4,344,Champion
15728,2010-11-25 10:39:00,2,544.6,15,4,2,2,422,Loyal
15729,2010-11-04 16:07:00,2,107.55000000000001,36,3,2,1,321,Loyal
15730,2010-11-23 10:41:00,2,605.7,17,4,2,2,422,Loyal
15731,2010-06-04 10:10:00,1,125.3,189,1,1,1,111,Lost
15732,2010-12-02 15:00:00,9,1387.95,8,4,4,3,443,Champion
15734,2010-09-29 11:40:00,2,923.85,72,2,2,3,223,Potential Loyalist
15735,2010-10-14 13:38:00,1,327.68,57,2,1,2,212,At Risk
15736,2010-09-30 14:20:00,2,1815.72,71,2,2,4,224,Potential Loyalist
15738,2010-12-02 12:50:00,26,8560.55,8,4,4,4,444,Champion
15741,2010-09-07 16:21:00,2,208.62,94,2,2,1,221,Potential Loyalist
15742,2010-03-30 15:25:00,1,156.87,255,1,1,1,111,Lost
15747,2010-11-29 10:50:00,6,1588.57,11,4,4,3,443,Champion
15748,2010-09-16 16:55:00,2,465.45,85,2,2,2,222,Potential Loyalist
15750,2010-12-08 12:11:00,12,4331.711,2,4,4,4,444,Champion
15751,2010-09-05 12:44:00,11,1380.44,96,2,4,3,243,Potential Loyalist
15752,2010-12-02 09:43:00,3,1570.16,8,4,3,3,433,Champion
15754,2010-08-03 09:15:00,6,2579.04,129,2,4,4,244,Potential Loyalist
15755,2010-11-25 14:25:00,11,3628.87,15,4,4,4,444,Champion
15757,2010-11-18 10:45:00,4,2225.94,22,3,3,4,334,Champion
15759,2010-07-16 10:37:00,4,577.89,147,1,3,2,132,Lost
15760,2010-03-19 11:45:00,2,13916.34,266,1,2,4,124,Lost
15761,2010-09-23 09:33:00,1,143.05,78,2,1,1,211,At Risk
15764,2010-10-01 14:07:00,2,1223.1100000000001,70,2,2,3,223,Potential Loyalist
15765,2010-02-11 10:25:00,1,370.63,302,1,1,2,112,Lost
15766,2010-09-09 13:51:00,2,516.0,92,2,2,2,222,Potential Loyalist
15768,2010-08-20 15:58:00,31,14979.26,112,2,4,4,244,Potential Loyalist
15769,2010-12-03 15:16:00,21,32451.6,7,4,4,4,444,Champion
15770,2010-04-06 11:47:00,1,321.45,248,1,1,2,112,Lost
15771,2010-04-14 13:56:00,3,1006.54,240,1,3,3,133,Lost
15772,2010-10-17 13:33:00,1,280.88,54,2,1,1,211,At Risk
15773,2010-10-26 15:27:00,1,138.84,45,3,1,1,311,New Customer
15774,2010-10-17 12:59:00,5,1059.14,54,2,4,3,243,Potential Loyalist
15775,2010-03-18 07:32:00,1,45.599999999999994,267,1,1,1,111,Lost
15777,2010-11-08 14:37:00,3,715.5,32,3,3,3,333,Champion
15778,2010-10-04 15:10:00,1,307.95,67,2,1,1,211,At Risk
15779,2010-09-02 16:40:00,2,124.08000000000001,99,2,2,1,221,Potential Loyalist
15782,2010-10-05 15:43:00,1,1399.36,66,2,1,3,213,At Risk
15784,2010-08-29 10:38:00,2,848.33,103,2,2,3,223,Potential Loyalist
15785,2010-11-25 16:55:00,11,3640.96,15,4,4,4,444,Champion
15786,2010-10-18 08:11:00,2,3582.62,53,3,2,4,324,Loyal
15788,2010-07-19 12:48:00,1,221.83,144,1,1,1,111,Lost
15789,2010-10-04 14:42:00,5,1610.71,67,2,4,3,243,Potential Loyalist
15791,2010-06-28 12:04:00,3,1995.65,165,1,3,4,134,Lost
15792,2010-11-05 08:21:00,2,933.84,35,3,2,3,323,Loyal
15793,2010-11-26 10:36:00,5,1433.96,14,4,4,3,443,Champion
15794,2009-12-03 13:04:00,2,777.0,372,1,2,3,123,Lost
15795,2010-10-05 15:17:00,7,1369.8600000000001,66,2,4,3,243,Potential Loyalist
15796,2010-11-30 10:40:00,9,2464.27,10,4,4,4,444,Champion
15797,2010-05-07 15:09:00,2,613.6800000000001,217,1,2,2,122,Lost
15798,2010-08-04 09:13:00,3,1535.37,128,2,3,3,233,Potential Loyalist
15799,2010-10-17 14:26:00,1,540.15,54,2,1,2,212,At Risk
15800,2010-09-12 16:17:00,5,543.5,89,2,4,2,242,Potential Loyalist
15803,2010-09-20 13:08:00,3,1513.84,81,2,3,3,233,Potential Loyalist
15805,2010-11-19 11:27:00,13,4660.75,21,3,4,4,344,Champion
15807,2010-10-27 13:04:00,2,913.62,44,3,2,3,323,Loyal
15808,2010-12-05 13:05:00,18,14674.960000000001,5,4,4,4,444,Champion
15809,2010-09-06 13:20:00,2,758.6700000000001,95,2,2,3,223,Potential Loyalist
15810,2010-11-18 10:44:00,4,1607.06,22,3,3,3,333,Champion
15811,2010-12-09 15:29:00,2,1671.9,1,4,2,3,423,Loyal
15812,2010-09-30 13:30:00,7,3400.33,71,2,4,4,244,Potential Loyalist
15814,2010-11-11 17:55:00,2,689.11,29,3,2,2,322,Loyal
15816,2010-06-15 13:36:00,2,144.14999999999998,178,1,2,1,121,Lost
15817,2010-10-15 11:07:00,3,2766.4,56,2,3,4,234,Potential Loyalist
15818,2010-04-30 12:58:00,1,340.5,224,1,1,2,112,Lost
15819,2010-10-04 15:14:00,6,2029.34,67,2,4,4,244,Potential Loyalist
15822,2010-08-03 16:08:00,4,954.59,129,2,3,3,233,Potential Loyalist
15823,2010-12-02 15:08:00,3,3882.17,8,4,3,4,434,Champion
15824,2010-09-12 13:20:00,2,890.94,89,2,2,3,223,Potential Loyalist
15826,2010-05-20 17:00:00,1,943.97,204,1,1,3,113,Lost
15827,2010-12-02 13:08:00,16,1957.98,8,4,4,4,444,Champion
15828,2010-11-29 16:41:00,1,1108.82,11,4,1,3,413,New Customer
15833,2009-12-02 11:59:00,1,80.4,373,1,1,1,111,Lost
15834,2010-11-28 12:05:00,3,1539.24,12,4,3,3,433,Champion
15837,2010-08-11 10:16:00,1,385.03000000000003,121,2,1,2,212,At Risk
15838,2010-12-07 11:26:00,16,40519.92,3,4,4,4,444,Champion
15841,2010-11-18 18:14:00,5,1518.35,22,3,4,3,343,Champion
15842,2010-11-11 14:08:00,2,548.8,29,3,2,2,322,Loyal
15845,2010-06-21 11:40:00,3,714.51,172,1,3,3,133,Lost
15846,2010-11-19 14:40:00,1,107.01,21,3,1,1,311,New Customer
15847,2010-10-07 18:19:00,3,433.3,64,2,3,2,232,Potential Loyalist
15848,2010-03-28 10:54:00,1,139.94,257,1,1,1,111,Lost
15850,2010-11-28 12:32:00,4,819.87,12,4,3,3,433,Champion
15851,2010-07-01 12:34:00,1,109.73,162,1,1,1,111,Lost
15852,2010-07-01 10:16:00,1,96.55,162,1,1,1,111,Lost
15854,2010-11-28 10:42:00,9,2609.16,12,4,4,4,444,Champion
15855,2010-08-20 17:15:00,1,340.48,112,2,1,2,212,At Risk
15856,2010-12-09 13:34:00,26,17832.77,1,4,4,4,444,Champion
15857,2010-10-05 16:43:00,1,273.48,66,2,1,1,211,At Risk
15858,2010-12-07 14:31:00,9,2521.52,3,4,4,4,444,Champion
15859,2010-10-03 12:52:00,1,438.46,68,2,1,2,212,At Risk
15860,2010-12-06 11:38:00,10,1528.0,4,4,4,3,443,Champion
15861,2010-09-09 19:56:00,4,1236.43,92,2,3,3,233,Potential Loyalist
15862,2010-12-01 11:21:00,10,2095.41,9,4,4,4,444,Champion
15863,2010-04-01 15:40:00,3,289.86,253,1,3,1,131,Lost
15864,2010-11-23 15:02:00,1,244.44,17,4,1,1,411,New Customer
15865,2010-10-22 15:24:00,2,1353.79,49,3,2,3,323,Loyal
15867,2010-12-05 14:17:00,17,5251.31,5,4,4,4,444,Champion
15868,2010-05-05 14:11:00,1,94.53,219,1,1,1,111,Lost
15869,2010-03-23 16:50:00,1,174.02,262,1,1,1,111,Lost
15870,2010-11-08 10:57:00,3,508.52000000000004,32,3,3,2,332,Loyal
15871,2010-09-28 14:16:00,1,33.099999999999994,73,2,1,1,211,At Risk
15872,2010-11-26 12:05:00,2,434.75,14,4,2,2,422,Loyal
15873,2010-07-28 12:41:00,4,313.91999999999996,135,2,3,2,232,Potential Loyalist
15874,2010-11-17 10:32:00,14,6878.88,23,3,4,4,344,Champion
15875,2010-03-03 16:51:00,1,111.72,282,1,1,1,111,Lost
15876,2010-10-26 18:58:00,2,1449.14,45,3,2,3,323,Loyal
15878,2010-05-27 12:17:00,2,330.77,197,1,2,2,122,Lost
15879,2010-10-31 16:21:00,4,1157.3,40,3,3,3,333,Champion
15880,2010-12-05 13:00:00,1,343.28000000000003,5,4,1,2,412,New Customer
15882,2010-12-06 13:12:00,6,979.62,4,4,4,3,443,Champion
15884,2010-10-03 15:55:00,2,249.70000000000002,68,2,2,1,221,Potential Loyalist
15885,2010-11-21 11:40:00,12,1572.47,19,3,4,3,343,Champion
15886,2010-10-19 12:01:00,3,871.78,52,3,3,3,333,Champion
15887,2010-10-29 08:36:00,3,1027.15,42,3,3,3,333,Champion
15888,2010-11-04 09:59:00,2,260.85,36,3,2,1,321,Loyal
15889,2010-12-05 15:12:00,7,1359.41,5,4,4,3,443,Champion
15890,2010-11-10 12:46:00,5,535.65,30,3,4,2,342,Loyal
15892,2010-02-08 16:23:00,1,128.2,305,1,1,1,111,Lost
15893,2010-08-15 11:12:00,1,305.28000000000003,117,2,1,1,211,At Risk
15894,2010-12-05 14:06:00,1,156.74,5,4,1,1,411,New Customer
15898,2010-12-07 13:30:00,22,4207.43,3,4,4,4,444,Champion
15899,2010-12-06 10:36:00,1,56.25,4,4,1,1,411,New Customer
15900,2010-10-22 10:44:00,3,549.29,49,3,3,2,332,Loyal
15901,2010-09-14 14:16:00,4,339.34,87,2,3,2,232,Potential Loyalist
15902,2010-11-24 16:57:00,1,145.01,16,4,1,1,411,New Customer
15903,2010-11-26 12:44:00,5,3813.08,14,4,4,4,444,Champion
15905,2010-06-14 16:00:00,1,114.69,179,1,1,1,111,Lost
15906,2010-11-30 13:26:00,3,987.95,10,4,3,3,433,Champion
15908,2010-08-06 11:56:00,2,764.57,126,2,2,3,223,Potential Loyalist
15910,2010-11-04 12:18:00,7,1449.6200000000001,36,3,4,3,343,Champion
15911,2010-03-26 12:06:00,8,1702.34,259,1,4,3,143,Lost
15912,2010-09-29 13:20:00,7,810.08,72,2,4,3,243,Potential Loyalist
15913,2010-06-23 16:31:00,1,6.300000000000001,170,1,1,1,111,Lost
15914,2010-11-26 16:10:00,2,205.99,14,4,2,1,421,Loyal
15915,2010-11-03 11:13:00,1,429.21,37,3,1,2,312,New Customer
15916,2010-12-08 13:14:00,7,1899.08,2,4,4,4,444,Champion
15917,2010-04-12 15:01:00,4,437.53000000000003,242,1,3,2,132,Lost
15918,2010-03-18 11:40:00,1,248.65,267,1,1,1,111,Lost
15919,2010-12-06 11:26:00,1,270.72,4,4,1,1,411,New Customer
15920,2010-10-11 13:57:00,5,404.14,60,2,4,2,242,Potential Loyalist
15921,2010-11-08 10:24:00,3,466.08,32,3,3,2,332,Loyal
15922,2010-12-01 13:51:00,1,369.5,9,4,1,2,412,New Customer
15923,2010-12-02 12:16:00,1,127.08,8,4,1,1,411,New Customer
15924,2009-12-08 15:00:00,1,102.82,367,1,1,1,111,Lost
15926,2010-06-15 15:23:00,1,134.44,178,1,1,1,111,Lost
15927,2010-03-02 13:25:00,1,123.39000000000001,283,1,1,1,111,Lost
15928,2010-02-21 15:16:00,1,293.53,292,1,1,1,111,Lost
15929,2010-03-05 14:56:00,1,594.0,280,1,1,2,112,Lost
15931,2010-10-07 16:46:00,1,239.9,64,2,1,1,211,At Risk
15934,2010-10-18 10:13:00,2,2190.66,53,3,2,4,324,Loyal
15936,2010-11-25 16:39:00,2,282.79,15,4,2,1,421,Loyal
15938,2010-09-09 17:07:00,4,330.23,92,2,3,2,232,Potential Loyalist
15939,2010-11-30 12:07:00,1,2945.38,10,4,1,4,414,New Customer
15941,2010-03-12 14:45:00,1,405.0,273,1,1,2,112,Lost
15943,2010-02-28 12:49:00,2,271.28999999999996,285,1,2,1,121,Lost
15944,2010-11-11 09:55:00,3,1839.14,29,3,3,4,334,Champion
15945,2010-12-09 13:14:00,4,646.27,1,4,3,2,432,Loyal
15946,2010-07-25 12:18:00,3,2304.18,138,1,3,4,134,Lost
15948,2010-10-11 12:16:00,1,553.85,60,2,1,2,212,At Risk
15950,2010-11-29 17:00:00,6,5415.2,11,4,4,4,444,Champion
15951,2010-11-23 18:20:00,1,304.95,17,4,1,1,411,New Customer
15953,2010-12-05 15:15:00,11,2010.17,5,4,4,4,444,Champion
15954,2010-04-29 13:35:00,1,190.75,225,1,1,1,111,Lost
15955,2010-12-02 11:22:00,9,4242.1,8,4,4,4,444,Champion
15956,2010-06-06 13:06:00,2,617.6,187,1,2,2,122,Lost
15957,2010-10-15 12:22:00,2,501.21,56,2,2,2,222,Potential Loyalist
15958,2010-11-01 12:22:00,3,388.64,39,3,3,2,332,Loyal
15959,2010-01-26 16:38:00,3,579.49,318,1,3,2,132,Lost
15960,2010-11-30 15:57:00,4,410.95,10,4,3,2,432,Loyal
15961,2010-11-25 15:59:00,1,451.28999999999996,15,4,1,2,412,New Customer
15962,2010-09-16 13:48:00,1,295.83,85,2,1,1,211,At Risk
15964,2010-02-14 15:30:00,1,272.96000000000004,299,1,1,1,111,Lost
15965,2010-12-07 13:18:00,10,2167.45,3,4,4,4,444,Champion
15966,2010-09-15 10:44:00,1,426.53,86,2,1,2,212,At Risk
15967,2010-11-25 13:42:00,10,2622.77,15,4,4,4,444,Champion
15968,2010-11-16 13:04:00,1,418.05,24,3,1,2,312,New Customer
15969,2010-10-10 12:01:00,2,460.95,61,2,2,2,222,Potential Loyalist
15970,2010-04-20 11:30:00,1,703.22,234,1,1,2,112,Lost
15971,2010-11-19 10:43:00,6,1702.98,21,3,4,3,343,Champion
15972,2010-09-09 13:20:00,5,1810.27,92,2,4,4,244,Potential Loyalist
15973,2010-12-08 11:42:00,3,680.62,2,4,3,2,432,Loyal
15976,2010-10-25 11:33:00,4,1315.7,46,3,3,3,333,Champion
15978,2010-10-03 14:08:00,2,2180.64,68,2,2,4,224,Potential Loyalist
15979,2010-04-16 11:35:00,1,329.21999999999997,238,1,1,2,112,Lost
15980,2010-08-06 12:35:00,4,4194.82,126,2,3,4,234,Potential Loyalist
15981,2010-11-03 09:51:00,13,5954.29,37,3,4,4,344,Champion
15982,2010-04-13 15:47:00,1,324.51,241,1,1,2,112,Lost
15983,2010-12-09 10:45:00,6,2483.8,1,4,4,4,444,Champion
15984,2010-12-06 13:21:00,21,5921.65,4,4,4,4,444,Champion
15985,2010-09-29 14:43:00,5,1572.8600000000001,72,2,4,3,243,Potential Loyalist
15986,2010-11-23 10:02:00,1,186.3,17,4,1,1,411,New Customer
15987,2010-12-06 08:34:00,2,230.85,4,4,2,1,421,Loyal
15988,2010-06-06 12:45:00,2,612.0600000000001,187,1,2,2,122,Lost
15989,2010-11-29 12:03:00,2,372.51,11,4,2,2,422,Loyal
15990,2010-08-02 12:42:00,5,1217.94,130,2,4,3,243,Potential Loyalist
15991,2010-06-23 15:50:00,1,150.55,170,1,1,1,111,Lost
15992,2010-11-08 14:51:00,2,854.61,32,3,2,3,323,Loyal
15994,2010-10-24 12:14:00,2,775.11,47,3,2,3,323,Loyal
15995,2010-10-21 13:57:00,1,696.19,50,3,1,2,312,New Customer
15996,2010-12-08 15:59:00,2,626.22,2,4,2,2,422,Loyal
15998,2010-11-11 16:27:00,11,5218.37,29,3,4,4,344,Champion
15999,2009-12-04 12:31:00,1,20.4,371,1,1,1,111,Lost
16001,2010-11-23 17:10:00,1,583.39,17,4,1,2,412,New Customer
16002,2010-03-24 13:08:00,1,169.21,261,1,1,1,111,Lost
16003,2010-11-23 16:30:00,5,2878.46,17,4,4,4,444,Champion
16004,2010-08-22 11:48:00,5,2146.39,110,2,4,4,244,Potential Loyalist
16005,2010-11-29 11:48:00,6,1820.83,11,4,4,4,444,Champion
16006,2010-11-17 12:03:00,1,245.77,23,3,1,1,311,New Customer
16007,2010-11-21 12:29:00,3,1373.2,19,3,3,3,333,Champion
16008,2010-11-22 13:22:00,12,4905.35,18,4,4,4,444,Champion
16010,2010-11-28 11:19:00,8,1316.56,12,4,4,3,443,Champion
16011,2010-12-08 16:34:00,14,2517.75,2,4,4,4,444,Champion
16012,2010-11-03 13:47:00,2,1574.5,37,3,2,3,323,Loyal
16013,2010-12-03 13:10:00,39,20315.84,7,4,4,4,444,Champion
16014,2010-10-27 16:04:00,2,467.89,44,3,2,2,322,Loyal
16016,2010-12-08 12:36:00,4,1025.18,2,4,3,3,433,Champion
16017,2010-10-18 12:58:00,4,1341.95,53,3,3,3,333,Champion
16018,2010-11-08 15:36:00,2,289.23,32,3,2,1,321,Loyal
16019,2010-11-23 13:14:00,18,13679.61,17,4,4,4,444,Champion
16021,2010-11-09 14:48:00,2,532.25,31,3,2,2,322,Loyal
16024,2010-10-24 11:42:00,2,232.96,47,3,2,1,321,Loyal
16027,2010-09-08 12:44:00,9,1113.74,93,2,4,3,243,Potential Loyalist
16028,2010-04-23 11:45:00,1,82.2,231,1,1,1,111,Lost
16029,2010-12-02 17:40:00,47,41184.3,8,4,4,4,444,Champion
16032,2010-09-09 18:00:00,6,1970.45,92,2,4,4,244,Potential Loyalist
16033,2010-12-05 10:36:00,8,2019.73,5,4,4,4,444,Champion
16034,2010-11-10 11:32:00,3,491.02,30,3,3,2,332,Loyal
16035,2010-05-28 15:09:00,1,217.73,196,1,1,1,111,Lost
16036,2010-10-11 15:08:00,2,1797.92,60,2,2,4,224,Potential Loyalist
16037,2010-06-13 11:32:00,2,654.32,180,1,2,2,122,Lost
16039,2010-10-12 10:44:00,2,456.4,59,2,2,2,222,Potential Loyalist
16040,2010-10-05 11:09:00,4,1103.35,66,2,3,3,233,Potential Loyalist
16042,2010-11-25 18:16:00,3,1067.85,15,4,3,3,433,Champion
16043,2010-11-25 15:40:00,4,1082.6,15,4,3,3,433,Champion
16044,2010-09-30 18:12:00,1,340.84000000000003,71,2,1,2,212,At Risk
16045,2010-10-19 10:23:00,4,2094.23,52,3,3,4,334,Champion
16046,2010-05-26 13:18:00,1,235.78,198,1,1,1,111,Lost
16047,2010-01-26 16:34:00,1,107.14,318,1,1,1,111,Lost
16048,2010-12-01 15:28:00,4,818.7900000000001,9,4,3,3,433,Champion
16049,2010-11-29 14:36:00,3,787.89,11,4,3,3,433,Champion
16050,2010-11-21 14:52:00,2,162.8,19,3,2,1,321,Loyal
16051,2010-01-27 09:38:00,1,188.44,317,1,1,1,111,Lost
16053,2010-10-22 11:42:00,4,2122.89,49,3,3,4,334,Champion
16054,2010-10-17 11:38:00,3,1327.98,54,2,3,3,233,Potential Loyalist
16057,2010-07-08 11:33:00,3,1591.73,155,1,3,3,133,Lost
16058,2010-10-29 16:48:00,1,62.7,42,3,1,1,311,New Customer
16059,2010-12-07 10:36:00,7,1757.91,3,4,4,4,444,Champion
16060,2010-11-04 12:10:00,3,541.95,36,3,3,2,332,Loyal
16061,2010-10-04 15:29:00,1,89.65,67,2,1,1,211,At Risk
16062,2010-11-25 19:06:00,4,1709.83,15,4,3,3,433,Champion
16064,2009-12-14 16:11:00,1,111.0,361,1,1,1,111,Lost
16065,2010-12-09 13:03:00,8,2010.53,1,4,4,4,444,Champion
16067,2010-05-26 12:33:00,3,3395.29,198,1,3,4,134,Lost
16068,2010-04-25 11:52:00,1,122.93,229,1,1,1,111,Lost
16069,2010-10-18 10:32:00,1,457.7,53,3,1,2,312,New Customer
16071,2010-06-30 13:41:00,3,750.5600000000001,163,1,3,3,133,Lost
16072,2010-10-07 16:48:00,3,3744.57,64,2,3,4,234,Potential Loyalist
16074,2010-11-14 13:19:00,1,265.25,26,3,1,1,311,New Customer
16075,2010-07-25 11:31:00,2,736.9300000000001,138,1,2,3,123,Lost
16077,2010-03-24 10:42:00,1,2300.4,261,1,1,4,114,Lost
16078,2010-02-08 13:29:00,1,283.79,305,1,1,1,111,Lost
16080,2010-11-19 08:18:00,2,385.4,21,3,2,2,322,Loyal
16081,2010-12-08 11:16:00,4,1653.28,2,4,3,3,433,Champion
16082,2010-02-07 15:16:00,1,106.75,306,1,1,1,111,Lost
16083,2010-11-22 12:55:00,2,1033.8,18,4,2,3,423,Loyal
16085,2010-11-24 14:21:00,7,1362.02,16,4,4,3,443,Champion
16086,2010-12-07 13:45:00,6,1743.6,3,4,4,4,444,Champion
16087,2010-11-15 16:44:00,5,1739.92,25,3,4,4,344,Champion
16088,2010-05-13 10:16:00,2,1437.43,211,1,2,3,123,Lost
16089,2010-11-18 13:51:00,2,271.44,22,3,2,1,321,Loyal
16090,2010-03-25 13:05:00,1,205.91,260,1,1,1,111,Lost
16092,2010-07-23 11:30:00,3,770.08,140,1,3,3,133,Lost
16094,2010-11-29 15:54:00,7,2617.33,11,4,4,4,444,Champion
16095,2010-09-09 16:54:00,1,447.05,92,2,1,2,212,At Risk
16096,2010-10-19 15:03:00,3,1264.3500000000001,52,3,3,3,333,Champion
16098,2010-12-01 09:45:00,8,2442.47,9,4,4,4,444,Champion
16099,2010-10-18 14:48:00,4,841.3,53,3,3,3,333,Champion
16100,2010-09-03 11:39:00,1,582.64,98,2,1,2,212,At Risk
16101,2010-10-01 10:45:00,3,1938.46,70,2,3,4,234,Potential Loyalist
16103,2010-11-15 16:44:00,16,4762.07,25,3,4,4,344,Champion
16104,2010-10-17 10:34:00,8,2476.25,54,2,4,4,244,Potential Loyalist
16105,2010-09-27 11:38:00,4,2049.23,74,2,3,4,234,Potential Loyalist
16108,2010-10-01 15:10:00,3,1393.42,70,2,3,3,233,Potential Loyalist
16109,2010-01-10 10:37:00,1,327.59999999999997,334,1,1,2,112,Lost
16110,2010-07-05 13:04:00,1,481.79,158,1,1,2,112,Lost
16111,2010-10-07 19:51:00,1,562.48,64,2,1,2,212,At Risk
16115,2010-11-07 11:27:00,4,907.17,33,3,3,3,333,Champion
16117,2010-11-02 12:02:00,2,422.19,38,3,2,2,322,Loyal
16118,2010-02-25 09:40:00,1,4376.25,288,1,1,4,114,Lost
16119,2010-11-10 13:40:00,6,1297.45,30,3,4,3,343,Champion
16120,2010-10-13 15:22:00,2,1747.77,58,2,2,4,224,Potential Loyalist
16121,2010-11-14 11:41:00,3,609.98,26,3,3,2,332,Loyal
16122,2010-12-08 11:41:00,3,316.92,2,4,3,2,432,Loyal
16124,2010-10-17 12:56:00,3,1523.49,54,2,3,3,233,Potential Loyalist
16125,2010-12-07 15:48:00,14,4298.3,3,4,4,4,444,Champion
16126,2010-11-25 13:41:00,11,8359.03,15,4,4,4,444,Champion
16127,2009-12-13 12:19:00,1,145.06,362,1,1,1,111,Lost
16128,2010-11-24 15:26:00,6,1920.83,16,4,4,4,444,Champion
16129,2010-10-28 14:29:00,3,1396.05,43,3,3,3,333,Champion
16130,2010-10-13 15:14:00,4,987.48,58,2,3,3,233,Potential Loyalist
16131,2010-11-29 13:20:00,6,6450.88,11,4,4,4,444,Champion
16132,2010-06-13 13:49:00,2,664.1999999999999,180,1,2,2,122,Lost
16133,2010-11-28 12:08:00,23,8403.22,12,4,4,4,444,Champion
16134,2010-10-12 10:44:00,3,1527.25,59,2,3,3,233,Potential Loyalist
16135,2010-05-05 09:35:00,1,301.9,219,1,1,1,111,Lost
16136,2010-02-14 12:49:00,1,237.42,299,1,1,1,111,Lost
16137,2010-01-28 15:04:00,1,422.7,316,1,1,2,112,Lost
16138,2010-11-26 12:13:00,3,910.35,14,4,3,3,433,Champion
16139,2009-12-17 11:24:00,2,475.74,358,1,2,2,122,Lost
16140,2010-12-03 14:40:00,2,832.4200000000001,7,4,2,3,423,Loyal
16141,2010-10-18 14:12:00,1,335.54,53,3,1,2,312,New Customer
16143,2010-12-05 15:18:00,7,2485.89,5,4,4,4,444,Champion
16145,2010-11-16 15:58:00,8,3005.95,24,3,4,4,344,Champion
16146,2010-09-17 10:46:00,1,212.25,84,2,1,1,211,At Risk
16147,2010-11-04 14:56:00,4,2023.91,36,3,3,4,334,Champion
16148,2010-09-29 10:12:00,1,310.3,72,2,1,2,212,At Risk
16149,2010-10-06 15:54:00,1,141.7,65,2,1,1,211,At Risk
16150,2010-12-02 18:27:00,6,2342.57,8,4,4,4,444,Champion
16153,2010-10-15 09:29:00,6,3309.26,56,2,4,4,244,Potential Loyalist
16155,2010-11-23 12:03:00,5,796.9,17,4,4,3,443,Champion
16156,2010-11-22 09:57:00,11,3096.14,18,4,4,4,444,Champion
16158,2010-07-05 13:55:00,9,628.32,158,1,4,2,142,Lost
16159,2010-08-26 13:40:00,3,884.59,106,2,3,3,233,Potential Loyalist
16161,2010-12-06 10:03:00,25,7256.24,4,4,4,4,444,Champion
16163,2010-12-09 16:28:00,5,1992.98,1,4,4,4,444,Champion
16165,2010-07-22 14:17:00,1,79.9,141,1,1,1,111,Lost
16166,2010-10-07 15:44:00,2,435.83,64,2,2,2,222,Potential Loyalist
16167,2010-10-21 15:33:00,5,1386.12,50,3,4,3,343,Champion
16168,2010-12-05 11:38:00,40,6848.87,5,4,4,4,444,Champion
16170,2010-11-09 10:13:00,14,4983.95,31,3,4,4,344,Champion
16172,2010-08-23 13:53:00,3,744.3399999999999,109,2,3,3,233,Potential Loyalist
16174,2010-08-05 12:33:00,4,1237.2,127,2,3,3,233,Potential Loyalist
16175,2010-08-25 11:58:00,3,798.85,107,2,3,3,233,Potential Loyalist
